Unnamed: 0,speaker,sentence,dialect,dialect_norm
d1215_2-u322,BWer1215,da han i gsee das di gschtrekte drööt aui verrisse si,BE (Bern/Bangerten),BE
d1121-u957,SAlf1121,säuber hei mer aagwise,BE (Bern/Köniz),BE
d1215_3-u185,BWer1215,und aus abgschproche ungernang,BE (Bern/Bangerten),BE
swissdial,449,gemäss autä traditionä het das khanat useme rächtä und eme linggä flügu beschtandä.,ch_be,BE
swissdial,1046,die art ghört zudä sklavähautendä ameisä.,ch_be,BE
swissdial,1381,dr bush het auerdings d widerwau im näschtä jahr verlorä.,ch_be,BE
d1215_2-u275,BWer1215,vo b***,BE (Bern/Bangerten),BE
d1170-u569,BVre1170,jaa so irgendwie,BE (Matten b. Interlaken),BE
d1215_2-u33,BWer1215,mobilisiirt wird,BE (Bern/Bangerten),BE
d1203-u973,BHer1203,i han die ned ghört aber das was drumume ggä het natülich scho oder ned das hed me denn scho ghört ja,BE (Erlach),BE
swissdial,747,die 30 quadratmeter grossi landwirtschaft chöimer nid nach naturschutz-lehrbuech pflegä.,ch_be,BE
d1203-u1199,BHer1203,simer am morge aso am obe isch mer de no i,BE (Erlach),BE
d1170-u21,BVre1170,und das chani nìd genau säge,BE (Matten b. Interlaken),BE
d1170-u575,BVre1170,i de helme,BE (Matten b. Interlaken),BE
d1121-u403,SAlf1121,u aus reakzioon,BE (Bern/Köniz),BE
swissdial,557,"gsamthaft findä 27 prozänt, dass d fdp mues ufnä sitz verzichtä, 20 prozänt wei dr svp ä sitz wägnä.",ch_be,BE
d1215_2-u837,BWer1215,de het s aber ou froue ghaa,BE (Bern/Bangerten),BE
d1170-u53,BVre1170,bismer äbe i d alpiina si bini drizejärig gsìì,BE (Matten b. Interlaken),BE
d1170-u531,BVre1170,jajaa ja über de chrieg uus,BE (Matten b. Interlaken),BE
d1203-u700,BHer1203,schteligspflichtig worde u bi jo ha d schwiiz d schwiz pardã erlach de,BE (Erlach),BE
d1203-u1404,BHer1203,die die säl wommer gha hei sääl,BE (Erlach),BE
d1203-u799,BHer1203,i mag mi no psinne wo natüch das waud gsi isch we uf bärn gfaren isch,BE (Erlach),BE
d1142-u146,BRen1142,hets o ghaa hets o ja uf au fäu den,BE (Bern/Ittigen),BE
d1215_1-u764,BWer1215,wo mer häärchöme was de vatter isch,BE (Bern/Bangerten),BE
swissdial,207,rückzugsrüüm söuä zumene aagnähmä arbeitsklima bitragä.,ch_be,BE
swissdial,487,"ä  figur usem fium ""cube"" isch nachem gfängnis benennt.",ch_be,BE
d1170-u310,BVre1170,u mir aute mezger ghaa i dorff,BE (Matten b. Interlaken),BE
d1203-u41,BHer1203,wo siner zit i turgau choo isch und,BE (Erlach),BE
swissdial,1171,morn schiint d sunnä überem bärner oberland.,ch_be,BE
d1142-u584,BRen1142,dr offiziier het chönne mache was er het er het müese vooredran schtaa u schtelig nää u,BE (Bern/Ittigen),BE
d1203-u1930,BHer1203,dings daa die loufbaan tüend doch blibed doch da i de induschtrii oder,BE (Erlach),BE
d1121-u572,SAlf1121,esoo vo dreievirzg aa het me mitüberchoo,BE (Bern/Köniz),BE
d1215_1-u726,BWer1215,und da hei mer em sundig,BE (Bern/Bangerten),BE
d1203-u141,BHer1203,si hei auso ou sächs sächs tagewuche gha,BE (Erlach),BE
swissdial,2021,"instagram wird auso no müesse überzügigsarbeit leischtä, um s vertrouä vodä aawänder z gwinnä.",ch_be,BE
swissdial,1899,"kritischi schtimmä zur kapitalistischä wirtschaft, wo wachst, ohni nachhautig z si.",ch_be,BE
d1215_2-u420,BWer1215,mi si auso vo dütschland abhängig und,BE (Bern/Bangerten),BE
d1170-u533,BVre1170,mit de famiilie mit der frou u,BE (Matten b. Interlaken),BE
d1215_3-u819,BWer1215,uf e doorfplaz gfaare heige saauve i d luft glo,BE (Bern/Bangerten),BE
d1121-u564,SAlf1121,isch das miir eigentlech denn,BE (Bern/Köniz),BE
d1203-u1864,BHer1203,i bin aus soudat,BE (Erlach),BE
swissdial,1692,i bi vo obä inächo.,ch_be,BE
swissdial,46,i hami auso vorem dokter abzogä.,ch_be,BE
swissdial,818,"s gsundheitssyschtem wärdi ""sehr schnäu a sini gränzä schtossä"".",ch_be,BE
d1203-u1745,BHer1203,ke konfliktsituazion übercho het mit mit dene beide da,BE (Erlach),BE
swissdial,604,"dr patrick hofstetter, klimaschutz-expert bim wwf schwiz, isch aber enttüscht vor konferänz in madrid.",ch_be,BE
d1170-u562,BVre1170,heer und haus,BE (Matten b. Interlaken),BE
d1121-u313,SAlf1121,für d für d versoorgig vom land,BE (Bern/Köniz),BE
d1215_3-u720,BWer1215,dii wo näär d d franzoose,BE (Bern/Bangerten),BE
d1215_1-u118,BWer1215,bangerte denn bi zwöihundert,BE (Bern/Bangerten),BE
d1215_2-u400,BWer1215,und e gruppe,BE (Bern/Bangerten),BE
d1203-u577,BHer1203,über trachte han ig en arbeit gschribe,BE (Erlach),BE
swissdial,729,"hiä giut dr grundsatz, dass d pflanzä o ir schwiz si züchtet wordä und nid usem inport schtammä.",ch_be,BE
swissdial,989,die atlantis würd de zur schtartaalag fahre und normau schtartä.,ch_be,BE
d1203-u1914,BHer1203,wou beschtanden aber nicht aufgenommen he wo dür ne outoritäri,BE (Erlach),BE
d1121-u1150,SAlf1121,vorräät,BE (Bern/Köniz),BE
d1121-u355,SAlf1121,hei chönne chli die interessantere für üüs interessantere sache,BE (Bern/Köniz),BE
d1203-u94,BHer1203,besser sitierti,BE (Erlach),BE
swissdial,1401,die dänischi regierig wott mitti novämber bir iireis vo schwede nach dänemark wider gränzkontrouä iifüehrä.,ch_be,BE
d1203-u1870,BHer1203,und bi der artillerii het mer ja erscht chönne,BE (Erlach),BE
d1203-u1667,BHer1203,groossi wäge die hend hundert liter,BE (Erlach),BE
swissdial,1305,"im herbscht vo däm jahr isch uf srf sini erschti eigeti fernsehsändig ""tabu"" gloffä.",ch_be,BE
d1215_3-u820,BWer1215,u nä sig de bürgermeischter verlangt,BE (Bern/Bangerten),BE
d1215_2-u577,BWer1215,und da si mer näär prüeft woorde uufsaz rächne,BE (Bern/Bangerten),BE
swissdial,507,die hei d entwickler vo philips schtändig i irem portmonee gha.,ch_be,BE
swissdial,514,"die bishärigä notä si nach wie vor güutig, wärdä aber nadisna iizogä.",ch_be,BE
d1203-u1972,BHer1203,gränzgebiet inne und empeerige,BE (Erlach),BE
d1203-u1530,BHer1203,pilote wöue go,BE (Erlach),BE
d1121-u969,SAlf1121,a die man i mi nid psinne,BE (Bern/Köniz),BE
swissdial,2454,mir hei imene obschtgartä ir neechi vor schtrass es paar öpfu pflückt und dr axel hetmer einä gä.,ch_be,BE
d1215_3-u229,BWer1215,es isch natüürlech o soo gsii,BE (Bern/Bangerten),BE
d1215_2-u241,BWer1215,dert go wo si verblibe si go wiiterfaare,BE (Bern/Bangerten),BE
d1203-u1739,BHer1203,dings tschoudigung,BE (Erlach),BE
d1121-u499,SAlf1121,ufgfasst woorde,BE (Bern/Köniz),BE
d1203-u1000,BHer1203,gschlächtertrennig oder waas,BE (Erlach),BE
swissdial,1136,professionelli agenturä schaffä hützutags bi bedarf immer no mit papiir und bleischtift.,ch_be,BE
d1203-u618,BHer1203,u när hei di andere underwäggs de sang usgläärt un i ha d gärschte müesse heibringe wöu,BE (Erlach),BE
swissdial,1662,"dr ussaag, dass das schpiu numä verlorä isch wordä, wöu dr shaquiri nid drbi isch gsi, würdi aber widerschrächä.",ch_be,BE
d1170-u688,BVre1170,gschuemacheret u süsch allergattig daa umenand,BE (Matten b. Interlaken),BE
d1203-u866,BHer1203,das si an sich liechti gschirr gsi wiu me d ross nid het wöue übermässig mit schwäre gschirr belaschte,BE (Erlach),BE
d1142-u546,BRen1142,zletscht ìsch de graatis gsìì chame säge ja neei nenei zifiil deheim,BE (Bern/Ittigen),BE
d1215_2-u237,BWer1215,das isch denn e sitwazioon gsii mi het eigenlech,BE (Bern/Bangerten),BE
swissdial,2049,zu irä forschigsschwärpünkt zeue d philosophie vor künschtlechä intelligänz sowi roboterethik.,ch_be,BE
swissdial,2540,"i ha druf gwartet, dass du di i mis zimmer schliichsch.",ch_be,BE
swissdial,1576,si änderet d berächnigsgrundlag fürä negativzins.,ch_be,BE
d1121-u652,SAlf1121,überraschig gsii,BE (Bern/Köniz),BE
swissdial,2406,d fahnä vor schtadt hei uf haubmascht gwäiht und aui gloggä vor schtadt hei glüttä.,ch_be,BE
d1203-u1244,BHer1203,einzelni äbe so höf gsi dört,BE (Erlach),BE
swissdial,1721,dr booker het inzwüschä s ross züglet und dräit.,ch_be,BE
d1215_1-u545,BWer1215,ma mi nid erinnere das öpper arbeitsloos isch gsii,BE (Bern/Bangerten),BE
d1215_2-u601,BWer1215,das wird nümme lang duure wird das do zuegmacht wenn s schneit,BE (Bern/Bangerten),BE
d1142-u370,BRen1142,s vouk äbe,BE (Bern/Ittigen),BE
swissdial,1823,wi isch das mit dr näbuobergränzä?,ch_be,BE
d1215_2-u840,BWer1215,koomisch dunkt,BE (Bern/Bangerten),BE
d1203-u1363,BHer1203,isch er e ziitlang nümm i d wirtschaft ggange dört,BE (Erlach),BE
d1215_3-u719,BWer1215,i de eerschte taag isch echli es dürenand gsii,BE (Bern/Bangerten),BE
d1215_1-u349,BWer1215,und de het han i ou houtsächlich o fü di nöije,BE (Bern/Bangerten),BE
d1121-u389,SAlf1121,und denn isch mr z eersch mau,BE (Bern/Köniz),BE
d1170-u495,BVre1170,irgendwie es gebräche e chropfoperazioon oder de blinddaarm oder,BE (Matten b. Interlaken),BE
d1142-u565,BRen1142,nìd emaau rächt schtrou,BE (Bern/Ittigen),BE
d1203-u46,BHer1203,eilich mit lüt wo,BE (Erlach),BE
d1121-u871,SAlf1121,druf loos da hei da hei,BE (Bern/Köniz),BE
d1215_1-u624,BWer1215,und di hei dert e jumpfere ghaa us tütschland,BE (Bern/Bangerten),BE
d1170-u442,BVre1170,ìsch hei si de daas uf säggs wuchen abetaa wiu daas eifach z lang ìsch gsìì das si vo deheim furt si gsìì die hei sich eifach z fasch entwö̀ö̀nt vo deheime,BE (Matten b. Interlaken),BE
d1203-u36,BHer1203,ja si si natüch beidi proteschtantisch ufgwachse,BE (Erlach),BE
d1142-u333,BRen1142,e rund e franke gsìì vilicht nìd emaau,BE (Bern/Ittigen),BE
swissdial,2402,"jede tag hei üsi nachberä lärm gmacht, es isch unerträglech gsi.",ch_be,BE
d1170-u1102,BVre1170,ja seer seer,BE (Matten b. Interlaken),BE
d1203-u1021,BHer1203,bi froo das i s mou cha loswärden isch aso ja,BE (Erlach),BE
swissdial,1575,"und wöus ä uswau bruuchi, heigersech iz doch zur verfüegig gschteut.",ch_be,BE
swissdial,2134,dr fachchreftemangi tribt d schwizer wirtschaft scho sit einigä jahr um.,ch_be,BE
d1203-u876,BHer1203,anschtaut si si döt häre cho luege wien är das macht oder zum bischpüu,BE (Erlach),BE
d1203-u533,BHer1203,zerscht d soziaudemokratii jo ned defür gsi isch oder wöu,BE (Erlach),BE
swissdial,1319,"s chönigshuus het aber bis hüt grossä iifluss, o ir politik.",ch_be,BE
swissdial,1825,duurrägä tritt in erschter liniä bim durchzug vo warmfrontä uf.,ch_be,BE
swissdial,2364,dr muuwurf grabtsech dürd ärdä.,ch_be,BE
swissdial,2018,är het 1994 am massachusetts-inschtitut für technologie in cambridge promoviert.,ch_be,BE
d1142-u695,BRen1142,es biischpiiu woni ha tänkt wäge dem hani einnglech gschrìbe,BE (Bern/Ittigen),BE
d1203-u1123,BHer1203,de dienscht isch schträng gsi und was no es gschänk gsi isch am erschten ougschte nünzävierevierzg,BE (Erlach),BE
d1121-u807,SAlf1121,het gseit wärum hesch ne nid aagfragt,BE (Bern/Köniz),BE
swissdial,708,d hüng si auso dr verbindigspunkt gsi.,ch_be,BE
d1203-u97,BHer1203,was si fordere und das het de ned ggää wi jeze,BE (Erlach),BE
d1215_1-u547,BWer1215,d aarbeitsloosigkeit nid grooss isch gsii,BE (Bern/Bangerten),BE
d1121-u324,SAlf1121,mitere mit em urloubsgsuech iigrükt,BE (Bern/Köniz),BE
swissdial,440,"d armä und d häng si relativ gross gsi, kennzeichnend isch dr verlängeret erscht finger gsi.",ch_be,BE
swissdial,2509,"ohni zwiifu sisi umäplegeret , si fett und schlaff wordä.",ch_be,BE
swissdial,69,i ha dennzumau no sehr schnäu gschaffet.,ch_be,BE
swissdial,2424,i ha eifach ke luscht das z machä.,ch_be,BE
d1121-u1043,SAlf1121,dass me da kritisch wäär gsii,BE (Bern/Köniz),BE
d1203-u534,BHer1203,im gägesaz zu de grütlianer wo,BE (Erlach),BE
swissdial,1073,dadrdür chöisech d zugtier usruhiä.,ch_be,BE
swissdial,2369,"är het nid vorsichtig mit dr vasä hantiert, drum ischsi ihm o kaputt gangä.",ch_be,BE
swissdial,978,si ermöglecht usserdäm ä vorhärsag vom kommendä wätter.,ch_be,BE
d1203-u341,BHer1203,das interessiert mi an sich nüt oder,BE (Erlach),BE
d1215_3-u65,BWer1215,di hei doo hei mer,BE (Bern/Bangerten),BE
d1215_1-u500,BWer1215,eigenlich praktisch nonig,BE (Bern/Bangerten),BE
swissdial,323,bi sim nati-debüt heter die dütschi nati troffä.,ch_be,BE
d1215_3-u326,BWer1215,u näär bin i äggstra unger d schtraasselampe gschtange di isch,BE (Bern/Bangerten),BE
d1203-u394,BHer1203,die hei eso obmänner gha i dene i dene zälen inne oder so,BE (Erlach),BE
d1215_2-u105,BWer1215,und so isch s ggange u nächäär,BE (Bern/Bangerten),BE
d1215_2-u809,BWer1215,het dienscht ghaa,BE (Bern/Bangerten),BE
d1215_3-u427,BWer1215,im poschte isch immer eine,BE (Bern/Bangerten),BE
d1121-u736,SAlf1121,da wüür i säge,BE (Bern/Köniz),BE
d1203-u1999,BHer1203,und de het die informazion eifach im grund gno de gfäut,BE (Erlach),BE
d1170-u876,BVre1170,dasch waar mh,BE (Matten b. Interlaken),BE
swissdial,83,dr jack nickt ungerdessä am dale zue.,ch_be,BE
d1215_2-u836,BWer1215,hii und daa aber ou dütschi,BE (Bern/Bangerten),BE
d1215_1-u337,BWer1215,wo schpööter de im aktiivdienscht,BE (Bern/Bangerten),BE
d1203-u1808,BHer1203,es guets gfüu gha das die hed zur achsedings ghört zu dene achsemächt ghört und,BE (Erlach),BE
d1203-u1612,BHer1203,und döt dee de pure,BE (Erlach),BE
d1142-u179,BRen1142,pawi känneder daas nììd,BE (Bern/Ittigen),BE
d1203-u1560,BHer1203,sibezäjärige het müesse ushaute,BE (Erlach),BE
swissdial,243,"tagsüber numä no lokali und meischtens churzi rägägüss, drzwüschä sunnigi abschnittä.",ch_be,BE
d1203-u941,BHer1203,erschiessig gse und we me dänkt isch das jo,BE (Erlach),BE
d1203-u989,BHer1203,wenn er heicho isch mou mir hei dene,BE (Erlach),BE
swissdial,302,ersch nach denä arbeitä isch dr stearns s erscht mau mit computer in berüehrig cho.,ch_be,BE
d1203-u717,BHer1203,aus aus puur u isch nie fasch nie ou lang ned deheim gsii bis zu bewachige,BE (Erlach),BE
d1170-u1086,BVre1170,das hani aso nìd das hani nìd,BE (Matten b. Interlaken),BE
swissdial,303,dr croissant het aus irä inschtruktör und kuriert fungiert.,ch_be,BE
swissdial,2008,d zäuä wärdä miteme schredder zerquetscht.,ch_be,BE
d1215_2-u857,BWer1215,einisch bin i gad i dienscht und ungerwägs,BE (Bern/Bangerten),BE
d1203-u489,BHer1203,eggsperte wo das hätte söue benoote,BE (Erlach),BE
d1215_3-u803,BWer1215,u nä isch er het er,BE (Bern/Bangerten),BE
swissdial,1393,wi beurteilet dir die erschtä 100 täg vor regierig bolsonaro?,ch_be,BE
d1215_2-u70,BWer1215,und überau si lüt,BE (Bern/Bangerten),BE
d1121-u759,SAlf1121,und das het eim seer beiidrukt,BE (Bern/Köniz),BE
swissdial,1697,du bereitisch es bad für ihn vor.,ch_be,BE
d1121-u1017,SAlf1121,das isch scho ender,BE (Bern/Köniz),BE
d1121-u366,SAlf1121,wie me hüt seit die ganzi,BE (Bern/Köniz),BE
d1203-u907,BHer1203,aso das heisst urloube ggä ned,BE (Erlach),BE
d1142-u408,BRen1142,u vor auuem het mer gseit de chrieg geit nìd lang wien er usfaut,BE (Bern/Ittigen),BE
swissdial,2199,insbesondere ir dütschschwiz heimer zweni plätz für usländischi fahrendi.,ch_be,BE
swissdial,2237,coppola hetsech no angeri unabhängigi schtudios aagluegt.,ch_be,BE
d1142-u838,BRen1142,e lütnant het gseit het er gseit zrǜgg,BE (Bern/Ittigen),BE
d1215_2-u325,BWer1215,am bode das si nid chöi drungerdürschlüüffe,BE (Bern/Bangerten),BE
d1121-u642,SAlf1121,achtedriissg woo,BE (Bern/Köniz),BE
swissdial,1599,d hochschpringerin salome lang het adä hauä-schwizermeischterschaftä ä nöiä landesrekord realisiert.,ch_be,BE
swissdial,607,d kandidatur vom david roth dörft vorussichtlech numä ussäsiterchancä ha.,ch_be,BE
d1121-u837,SAlf1121,wo da di basler si mit de,BE (Bern/Köniz),BE
swissdial,1257,doch numä d prieschter z förderä wird nüt änderä.,ch_be,BE
d1170-u512,BVre1170,am meischte beschäftiget het sich hei sich scho,BE (Matten b. Interlaken),BE
d1215_1-u619,BWer1215,dii ligeschafte schpööter,BE (Bern/Bangerten),BE
swissdial,659,"dr jeger, s rotchäppli und d grossmueter hei schteine ghout und drmit dr buuch vom wouf gfüut.",ch_be,BE
d1215_1-u244,BWer1215,de vatter het d ämmetaaler naachrichte ghaa,BE (Bern/Bangerten),BE
swissdial,335,si wärdä traditionell am donnschtig vorem aschermitwuch verschpisä.,ch_be,BE
swissdial,1311,d wallisser glacä-manufaktur betribt in züri zwöi filialä.,ch_be,BE
d1121-u755,SAlf1121,en iischnit het s ggää nächer,BE (Bern/Köniz),BE
d1215_3-u517,BWer1215,es sii di froue si zwänzgjärig gsii wi wi ne em pass gse ha,BE (Bern/Bangerten),BE
swissdial,2082,d kathrin altwegg isch astrophysikerin und professorin ar universität bärn.,ch_be,BE
d1121-u307,SAlf1121,uf aune unmögliche wääge,BE (Bern/Köniz),BE
swissdial,553,schtimmt das?,ch_be,BE
d1170-u135,BVre1170,ja ja oo ja,BE (Matten b. Interlaken),BE
swissdial,566,si isch o bekannt aus gsundheitspolitikerin und mitglied vor gsundheitskommission.,ch_be,BE
d1215_1-u160,BWer1215,phaute da hei mer aube nach der schueu müese di düüren escht go zämeschleppe,BE (Bern/Bangerten),BE
d1215_2-u450,BWer1215,wenn bundesraat nooggä hät,BE (Bern/Bangerten),BE
d1215_2-u691,BWer1215,gränzächer gränzwächter woorde,BE (Bern/Bangerten),BE
swissdial,1,d boeing vom typ 737-800 ng sig ersch sit 2016 fürs ungernämä im iisatz.,ch_be,BE
d1121-u364,SAlf1121,isch scho,BE (Bern/Köniz),BE
d1121-u835,SAlf1121,dert isch es scho dert het me scho mee angscht ghaa glouben i,BE (Bern/Köniz),BE
d1215_3-u193,BWer1215,das isch eigendlech ds meischte gsi wo si,BE (Bern/Bangerten),BE
d1121-u521,SAlf1121,und dä het me ja de scho,BE (Bern/Köniz),BE
d1121-u941,SAlf1121,vo vo militäär,BE (Bern/Köniz),BE
d1203-u886,BHer1203,u het de räschte z fuess phakt i ds amt use uf erlach zum mit ne go wiiterverhandle was dört no aus gsi isch in grichtssache,BE (Erlach),BE
swissdial,2141,i beidä fäu erbüttä d täter mehreri zähtuusig frankä.,ch_be,BE
d1215_1-u200,BWer1215,der meischter gsii und zwee leerbuebe,BE (Bern/Bangerten),BE
swissdial,1153,es häbt ono chli i donschtig inä.,ch_be,BE
d1215_3-u560,BWer1215,u nächer öppe,BE (Bern/Bangerten),BE
d1142-u758,BRen1142,ìsch scho es theema gsìì mer het efach gwǜsst ghaa,BE (Bern/Ittigen),BE
swissdial,2175,mit dr ahv-schtüürvorlaag hei bundesrat und parlamänt über d parteigränzä hinwäg chönnä überzügä.,ch_be,BE
swissdial,1207,"mängisch isches nass, am hüüfigschtä im nordoschtä und am aupänordhang.",ch_be,BE
swissdial,2724,ihm isch ungerdessä ä idee cho.,ch_be,BE
d1215_3-u204,BWer1215,natürlech si si aui näär froo gsii,BE (Bern/Bangerten),BE
d1215_1-u220,BWer1215,nei mit dene isch mer immer guet uuschoo,BE (Bern/Bangerten),BE
swissdial,317,die chemischi schtruktur gliicht schtarch derä vo fluoxetin.,ch_be,BE
d1203-u1206,BHer1203,i weiss auso nid,BE (Erlach),BE
d1215_2-u720,BWer1215,uf i de séée geit ja zougränze nid,BE (Bern/Bangerten),BE
swissdial,2526,grinsend heter uf die weichi dounädechi gschilet.,ch_be,BE
swissdial,2595,"si het aagfangä, iri obskurä winterfescht z fiirä, zu denä hets ghört, dassme sech bis zur bewusstlosigkeit betrunkä het.",ch_be,BE
d1215_1-u156,BWer1215,und im winter het me dä,BE (Bern/Bangerten),BE
swissdial,98,"im flachland hoochnäbu, wo aber immer tiefer abächunnt.",ch_be,BE
d1215_3-u96,BWer1215,das si aus vo russland gsi,BE (Bern/Bangerten),BE
d1121-u1004,SAlf1121,isch na de mutta gsii,BE (Bern/Köniz),BE
swissdial,1173,am morge heimer näbu über basu.,ch_be,BE
d1215_3-u438,BWer1215,jaa si o zwangsaarbeiter gsii auso,BE (Bern/Bangerten),BE
d1203-u280,BHer1203,vo de italiäner abesiinie,BE (Erlach),BE
swissdial,2405,"die aus fäderbäsä, loubbäsä, loubrächä, fächerbäsä oder fächerrächä bezeichneti usfüehrig wird primär zum zämärächä vo loub bruucht.",ch_be,BE
d1203-u1935,BHer1203,viu greist das isch me het mer öppis ggää,BE (Erlach),BE
d1203-u977,BHer1203,schlächteri meinig gha denn mhm,BE (Erlach),BE
d1215_3-u508,BWer1215,durchsuecht naach waffe ne hei mer d bateri,BE (Bern/Bangerten),BE
d1215_1-u523,BWer1215,und deert göi d aarbeitsloos rapiid zrügg,BE (Bern/Bangerten),BE
d1203-u423,BHer1203,e bedarf gsi die pure döt echläi,BE (Erlach),BE
d1121-u1074,SAlf1121,wo si bin is isch gsii gmeerkt wäär ire vatter isch,BE (Bern/Köniz),BE
swissdial,600,mir hei viu mit vertroulechä dokumänt z tüe.,ch_be,BE
d1203-u1294,BHer1203,mer si ds langetau iigrükt,BE (Erlach),BE
d1170-u1121,BVre1170,frouehiufs,BE (Matten b. Interlaken),BE
